tree_rec,common_name,genus,species,status_text,address,street_direction,street_name,street_type,trunk_dia,fetched_on,municipality,lon,lat
74690,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,477,W,CALIFORNIA,BLVD,11.0,2024-05-28,Pasadena,-118.16023,34.1358125
74691,CALIFORNIA FAN PALM,WASHINGTONIA,FILIFERA,Active,477,W,CALIFORNIA,BLVD,33.0,2024-05-28,Pasadena,-118.1603032,34.1358112
74692,HOLLY OAK,QUERCUS,ILEX,Active,480,,CALIFORNIA,TER,5.0,2024-05-28,Pasadena,-118.1647233,34.1374965
74693,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,484,W,CALIFORNIA,BLVD,12.0,2024-05-28,Pasadena,-118.16047,34.1356618
74694,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,486,,CALIFORNIA,TER,17.0,2024-05-28,Pasadena,-118.1647304,34.1373623
74695,LIVE OAK,QUERCUS,AGRIFOLIA,Active,487,,CALIFORNIA,TER,23.0,2024-05-28,Pasadena,-118.1648611,34.1373979
74696,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,485,W,CALIFORNIA,BLVD,15.0,2024-05-28,Pasadena,-118.160507,34.1358074
74697,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,485,W,CALIFORNIA,BLVD,18.0,2024-05-28,Pasadena,-118.160596,34.1358084
74698,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,485,W,CALIFORNIA,BLVD,19.0,2024-05-28,Pasadena,-118.1606892,34.1358083
74699,HOLLY OAK,QUERCUS,ILEX,Active,495,,CALIFORNIA,TER,15.0,2024-05-28,Pasadena,-118.1648551,34.1371997
74700,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,502,,CALIFORNIA,TER,10.0,2024-05-28,Pasadena,-118.1647287,34.1371143
74702,HOLLY OAK,QUERCUS,ILEX,Active,503,,CALIFORNIA,TER,17.0,2024-05-28,Pasadena,-118.1648518,34.1370681
74703,HOLLY OAK,QUERCUS,ILEX,Active,509,,CALIFORNIA,TER,15.0,2024-05-28,Pasadena,-118.1648539,34.1368908
74704,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,510,W,CALIFORNIA,BLVD,11.0,2024-05-28,Pasadena,-118.1609998,34.1356595
74705,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,511,W,CALIFORNIA,BLVD,12.0,2024-05-28,Pasadena,-118.1610036,34.1358079
74706,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,515,,CALIFORNIA,TER,13.0,2024-05-28,Pasadena,-118.1648538,34.1368355
74707,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,515,W,CALIFORNIA,BLVD,13.0,2024-05-28,Pasadena,-118.1611744,34.1358077
74708,HOLLY OAK,QUERCUS,ILEX,Active,520,,CALIFORNIA,TER,21.0,2024-05-28,Pasadena,-118.164728,34.1367496
74710,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,527,,CALIFORNIA,TER,15.0,2024-05-28,Pasadena,-118.1648535,34.1366716
74712,HOLLY OAK,QUERCUS,ILEX,Active,537,,CALIFORNIA,TER,18.0,2024-05-28,Pasadena,-118.1648462,34.1364016
74713,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,2563,,MORNINGSIDE,ST,9.0,2024-05-28,Pasadena,-118.0974473,34.1440014
74714,LIVE OAK,QUERCUS,AGRIFOLIA,Active,542,,CALIFORNIA,TER,9.0,2024-05-28,Pasadena,-118.1647265,34.1363321
74715,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,550,W,CALIFORNIA,BLVD,15.0,2024-05-28,Pasadena,-118.1617975,34.1356584
74716,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,555,W,CALIFORNIA,BLVD,7.0,2024-05-28,Pasadena,-118.1615748,34.1358047
74717,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,555,W,CALIFORNIA,BLVD,8.0,2024-05-28,Pasadena,-118.1616997,34.1358034
74718,LIVE OAK,QUERCUS,AGRIFOLIA,Active,558,S,GRAND,AVE,18.0,2024-05-28,Pasadena,-118.1620872,34.1358041
74719,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,566,W,CALIFORNIA,BLVD,10.0,2024-05-28,Pasadena,-118.1621804,34.1356513
74720,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,566,W,CALIFORNIA,BLVD,16.0,2024-05-28,Pasadena,-118.1624899,34.1356162
74721,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,566,W,CALIFORNIA,BLVD,12.0,2024-05-28,Pasadena,-118.1625134,34.1354809
74722,SILK OAK,GREVILLEA,ROBUSTA,Active,566,W,CALIFORNIA,BLVD,18.0,2024-05-28,Pasadena,-118.1625253,34.1354446
74723,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,571,,CALIFORNIA,TER,29.0,2024-05-28,Pasadena,-118.1648514,34.1362474
74724,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,571,,CALIFORNIA,TER,37.0,2024-05-28,Pasadena,-118.1648501,34.136189
74725,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,699,W,CALIFORNIA,BLVD,4.0,2024-05-28,Pasadena,-118.1648486,34.1360507
74726,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,610,W,CALIFORNIA,BLVD,14.0,2024-05-28,Pasadena,-118.1630823,34.1356476
74727,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,615,W,CALIFORNIA,BLVD,36.0,2024-05-28,Pasadena,-118.1632417,34.1358011
74728,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,620,W,CALIFORNIA,BLVD,17.0,2024-05-28,Pasadena,-118.1632165,34.1356498
74730,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,636,W,CALIFORNIA,BLVD,22.0,2024-05-28,Pasadena,-118.1633843,34.1356423
74731,LIVE OAK,QUERCUS,AGRIFOLIA,Active,636,W,CALIFORNIA,BLVD,15.0,2024-05-28,Pasadena,-118.1634777,34.1356385
74732,LIVE OAK,QUERCUS,AGRIFOLIA,Active,638,W,CALIFORNIA,BLVD,37.0,2024-05-28,Pasadena,-118.1636499,34.1356383
74733,LIVE OAK,QUERCUS,AGRIFOLIA,Active,650,W,CALIFORNIA,BLVD,19.0,2024-05-28,Pasadena,-118.1638557,34.1356417
74734,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,657,W,CALIFORNIA,BLVD,28.0,2024-05-28,Pasadena,-118.1635873,34.1358007
74737,LIVE OAK,QUERCUS,AGRIFOLIA,Active,660,W,CALIFORNIA,BLVD,21.0,2024-05-28,Pasadena,-118.1639666,34.1356439
74738,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,660,W,CALIFORNIA,BLVD,18.0,2024-05-28,Pasadena,-118.1639958,34.1356439
74739,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,663,W,CALIFORNIA,BLVD,8.0,2024-05-28,Pasadena,-118.1640642,34.1357953
74740,CANARY ISLAND DATE PALM,PHOENIX,CANARIENSIS,Active,666,W,CALIFORNIA,BLVD,27.0,2024-05-28,Pasadena,-118.1641811,34.1356437
74741,CHINESE ELM,ULMUS,PARVIFOLIA,Active,681,W,CALIFORNIA,BLVD,10.0,2024-05-28,Pasadena,-118.1645765,34.1357915
74742,FLOSS-SILK TREE,CHORISIA,SPECIOSA,Active,681,W,CALIFORNIA,BLVD,29.0,2024-05-28,Pasadena,-118.16472,34.1359053
74743,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,686,W,CALIFORNIA,BLVD,14.0,2024-05-28,Pasadena,-118.1646772,34.1356454
74744,LONDON PLANE,PLATANUS,ACERIFOLIA,Active,696,W,CALIFORNIA,BLVD,8.0,2024-05-28,Pasadena,-118.1649151,34.1356439
74745,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,699,W,CALIFORNIA,BLVD,14.0,2024-05-28,Pasadena,-118.1649294,34.1357926
74746,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,706,W,CALIFORNIA,BLVD,13.0,2024-05-28,Pasadena,-118.165042,34.1356437
74747,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,714,W,CALIFORNIA,BLVD,4.0,2024-05-28,Pasadena,-118.1652069,34.1356398
74750,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,721,W,CALIFORNIA,BLVD,9.0,2024-05-28,Pasadena,-118.16547,34.1357911
74751,LIVE OAK,QUERCUS,AGRIFOLIA,Active,306,,CALIFORNIA,TER,15.0,2024-05-28,Pasadena,-118.1640834,34.1406008
74752,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,320,,CALIFORNIA,TER,22.0,2024-05-28,Pasadena,-118.1640745,34.1402846
74753,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,641,,ARBOR,ST,14.0,2024-05-28,Pasadena,-118.1640706,34.1401596
74754,WESTERN SYCAMORE,PLATANUS,RACEMOSA,Active,840,,CAMERON,DR,54.0,2024-05-28,Pasadena,-118.1231816,34.1320465
74755,WESTERN SYCAMORE,PLATANUS,RACEMOSA,Active,840,,CAMERON,DR,23.0,2024-05-28,Pasadena,-118.123168,34.1319039
74758,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,100,S,LAKE,AVE,19.0,2024-05-28,Pasadena,-118.1323234,34.1431204
74759,LONDON PLANE,PLATANUS,ACERIFOLIA,Active,225,S,LAKE,AVE,10.0,2024-05-28,Pasadena,-118.1324456,34.1418692
74760,LONDON PLANE,PLATANUS,ACERIFOLIA,Active,283,S,LAKE,AVE,11.0,2024-05-28,Pasadena,-118.1324397,34.1411049
74761,CHINESE PISTACHE,PISTACIA,CHINENSIS,Active,283,S,LAKE,AVE,12.0,2024-05-28,Pasadena,-118.1324394,34.1410537
74762,CHINESE PISTACHE,PISTACIA,CHINENSIS,Active,400,S,LAKE,AVE,15.0,2024-05-28,Pasadena,-118.1321565,34.1389511
74765,GOLDEN TRUMPET TREE,TABEBUIA,CHRYSOTRICHA,Active,400,N,ALTADENA,DR,4.0,2024-05-28,Pasadena,-118.0985088,34.1532551
74766,LONDON PLANE,PLATANUS,ACERIFOLIA,Active,606,S,LAKE,AVE,11.0,2024-05-28,Pasadena,-118.1321669,34.1353712
74772,AMERICAN SWEETGUM,LIQUIDAMBAR,STYRACIFLUA,Active,351,,CALIFORNIA,TER,14.0,2024-05-28,Pasadena,-118.1641998,34.1396893
74773,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1329,N,LAKE,AVE,11.0,2024-05-28,Pasadena,-118.1339056,34.1681338
74774,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,1084,N,RAYMOND,AVE,2.0,2024-05-28,Pasadena,-118.1489579,34.1644576
74775,SOUTHERN LIVE OAK,QUERCUS,VIRGINIANA,Active,517,,WYOMING,ST,1.0,2024-05-28,Pasadena,-118.1615606,34.1789844
74780,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,3.0,2024-05-28,Pasadena,-118.1603066,34.1758219
74784,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,9.0,2024-05-28,Pasadena,-118.1610933,34.1761931
74785,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,6.0,2024-05-28,Pasadena,-118.1612191,34.1762786
74786,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,7.0,2024-05-28,Pasadena,-118.1613377,34.1763583
74790,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,5.0,2024-05-28,Pasadena,-118.1617969,34.1766735
74791,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,10.0,2024-05-28,Pasadena,-118.1619289,34.1767616
74792,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,8.0,2024-05-28,Pasadena,-118.1620608,34.1768446
74803,SILVER DOLLAR GUM,EUCALYPTUS,POLYANTHEMOS,Active,1801,,CANADA,AVE,47.0,2024-05-28,Pasadena,-118.1631919,34.177585
74804,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,5.0,2024-05-28,Pasadena,-118.1633904,34.1777291
74805,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,5.0,2024-05-28,Pasadena,-118.1635131,34.1778129
74806,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,4.0,2024-05-28,Pasadena,-118.163642,34.1779019
74807,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1801,,CANADA,AVE,4.0,2024-05-28,Pasadena,-118.1637882,34.1779934
74808,HOLLY OAK,QUERCUS,ILEX,Active,472,E,ORANGE GROVE,BLVD,20.0,2024-05-28,Pasadena,-118.1406599,34.1576745
74810,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1161,,SUMMIT,AVE,2.0,2024-05-28,Pasadena,-118.1476949,34.1658281
74826,HOLLY OAK,QUERCUS,ILEX,Active,388,E,MOUNTAIN,ST,7.0,2024-05-28,Pasadena,-118.1426838,34.1613639
74837,CHINESE ELM,ULMUS,PARVIFOLIA,Active,1804,,BELMONT,AVE,19.0,2024-05-28,Pasadena,-118.1560082,34.1769291
74838,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,1765,,LINCOLN,AVE,11.0,2024-05-28,Pasadena,-118.1603795,34.1759679
74840,BOTTLE TREE,BRACHYCHITON,POPULNEUS,Active,74,W,TREMONT,ST,15.0,2024-05-28,Pasadena,-118.1523162,34.1781401
74841,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3725,,CANFIELD,RD,17.0,2024-05-28,Pasadena,-118.072493,34.159862
74842,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,3725,,CANFIELD,RD,8.0,2024-05-28,Pasadena,-118.0726571,34.1600202
74843,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3730,,CANFIELD,RD,20.0,2024-05-28,Pasadena,-118.0724771,34.1597499
74845,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,3730,,CANFIELD,RD,24.0,2024-05-28,Pasadena,-118.0723872,34.1597676
74847,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3735,,CANFIELD,RD,23.0,2024-05-28,Pasadena,-118.0722762,34.1598995
74848,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3739,,CANFIELD,RD,25.0,2024-05-28,Pasadena,-118.0720436,34.1599151
74849,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3740,,CANFIELD,RD,17.0,2024-05-28,Pasadena,-118.0721783,34.1597919
74850,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3744,,CANFIELD,RD,22.0,2024-05-28,Pasadena,-118.0719853,34.1597986
74851,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3745,,CANFIELD,RD,23.0,2024-05-28,Pasadena,-118.0717712,34.1599328
74852,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3750,,CANFIELD,RD,22.0,2024-05-28,Pasadena,-118.0717288,34.1598229
74853,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3755,,CANFIELD,RD,20.0,2024-05-28,Pasadena,-118.071528,34.1599549
74854,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3760,,CANFIELD,RD,23.0,2024-05-28,Pasadena,-118.0714803,34.1598451
74855,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3765,,CANFIELD,RD,18.0,2024-05-28,Pasadena,-118.0712848,34.1599639
74856,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3770,,CANFIELD,RD,28.0,2024-05-28,Pasadena,-118.0712556,34.1598628
74857,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3775,,CANFIELD,RD,21.0,2024-05-28,Pasadena,-118.0710018,34.1599838
74858,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3780,,CANFIELD,RD,27.0,2024-05-28,Pasadena,-118.0709912,34.1598805
74859,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3785,,CANFIELD,RD,21.0,2024-05-28,Pasadena,-118.0707375,34.1600081
74860,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3790,,CANFIELD,RD,21.0,2024-05-28,Pasadena,-118.0707638,34.1598938
74861,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3800,,CANFIELD,RD,14.0,2024-05-28,Pasadena,-118.0704465,34.1599116
74862,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3805,,CANFIELD,RD,22.0,2024-05-28,Pasadena,-118.0702298,34.1600414
74863,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3810,,CANFIELD,RD,19.0,2024-05-28,Pasadena,-118.0702271,34.1599271
74864,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3815,,CANFIELD,RD,19.0,2024-05-28,Pasadena,-118.0699998,34.1600481
74865,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3820,,CANFIELD,RD,19.0,2024-05-28,Pasadena,-118.0700182,34.1599316
74866,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3830,,CANFIELD,RD,27.0,2024-05-28,Pasadena,-118.0697115,34.1599406
74867,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3825,,CANFIELD,RD,20.0,2024-05-28,Pasadena,-118.0697354,34.1600571
74868,NORFOLK ISLAND PINE,ARAUCARIA,HETEROPHYLLA,Active,3840,,CANFIELD,RD,18.0,2024-05-28,Pasadena,-118.0694709,34.1599429
74869,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3845,,CANFIELD,RD,21.0,2024-05-28,Pasadena,-118.0692541,34.1600508
74870,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3850,,CANFIELD,RD,24.0,2024-05-28,Pasadena,-118.0692699,34.1599387
74871,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3860,,CANFIELD,RD,22.0,2024-05-28,Pasadena,-118.0689737,34.1599234
74872,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3865,,CANFIELD,RD,18.0,2024-05-28,Pasadena,-118.0687861,34.1600313
74873,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3870,,CANFIELD,RD,21.0,2024-05-28,Pasadena,-118.0687992,34.1599191
74874,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,3870,,CANFIELD,RD,17.0,2024-05-28,Pasadena,-118.0686961,34.1599126
74875,SPANISH DAGGER,YUCCA,GLORIOSA,Active,3870,,CANFIELD,RD,24.0,2024-05-28,Pasadena,-118.0686247,34.1599083
74876,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,3875,,CANFIELD,RD,17.0,2024-05-28,Pasadena,-118.0685825,34.1600138
74877,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3875,,CANFIELD,RD,28.0,2024-05-28,Pasadena,-118.0684873,34.160005
74878,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3880,,CANFIELD,RD,14.0,2024-05-28,Pasadena,-118.0685242,34.1599017
74879,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3885,,CANFIELD,RD,22.0,2024-05-28,Pasadena,-118.0682387,34.1599788
74880,CANARY ISLAND PINE,PINUS,CANARIENSIS,Active,3885,,CANFIELD,RD,37.0,2024-05-28,Pasadena,-118.068096,34.1600976
74881,CANARY ISLAND PINE,PINUS,CANARIENSIS,Active,3885,,CANFIELD,RD,33.0,2024-05-28,Pasadena,-118.0680962,34.1603328
74882,BRISBANE BOX,LOPHOSTEMON,CONFERTUS,Active,3890,,CANFIELD,RD,10.0,2024-05-28,Pasadena,-118.0682624,34.1598711
74883,CANARY ISLAND PINE,PINUS,CANARIENSIS,Active,3890,,CANFIELD,RD,26.0,2024-05-28,Pasadena,-118.0680824,34.1595437
74884,CANARY ISLAND PINE,PINUS,CANARIENSIS,Active,3890,,CANFIELD,RD,26.0,2024-05-28,Pasadena,-118.0680878,34.1596975
74885,LIVE OAK,QUERCUS,AGRIFOLIA,Active,739,,CANON,DR,8.0,2024-05-28,Pasadena,-118.1354476,34.1294768
74886,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,22.0,2024-05-28,Pasadena,-118.1354437,34.1294617
74887,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,16.0,2024-05-28,Pasadena,-118.1354176,34.1294068
74888,CHINESE ELM,ULMUS,PARVIFOLIA,Active,739,,CANON,DR,5.0,2024-05-28,Pasadena,-118.1354065,34.1293809
74889,LIVE OAK,QUERCUS,AGRIFOLIA,Active,739,,CANON,DR,21.0,2024-05-28,Pasadena,-118.1353935,34.1293599
74890,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,12.0,2024-05-28,Pasadena,-118.1353752,34.1293307
74891,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,22.0,2024-05-28,Pasadena,-118.1353511,34.1292913
74892,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,12.0,2024-05-28,Pasadena,-118.1353147,34.129247
74893,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,13.0,2024-05-28,Pasadena,-118.1352841,34.1292119
74894,BLACK ACACIA,ACACIA,MELANOXYLON,Active,739,,CANON,DR,2.0,2024-05-28,Pasadena,-118.1352606,34.1291865
74895,BLACK ACACIA,ACACIA,MELANOXYLON,Active,739,,CANON,DR,2.0,2024-05-28,Pasadena,-118.1352567,34.1291833
74896,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,19.0,2024-05-28,Pasadena,-118.1352274,34.1291552
74897,BLACK ACACIA,ACACIA,MELANOXYLON,Active,739,,CANON,DR,2.0,2024-05-28,Pasadena,-118.135217,34.1291455
74898,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,31.0,2024-05-28,Pasadena,-118.1351767,34.1291115
74901,JACARANDA,JACARANDA,MIMOSIFOLIA,Active,739,,CANON,DR,22.0,2024-05-28,Pasadena,-118.135109,34.1290559
74902,BLACK ACACIA,ACACIA,MELANOXYLON,Active,739,,CANON,DR,12.0,2024-05-28,Pasadena,-118.1350908,34.1290413
74904,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,1080,S,OAK KNOLL,AVE,20.0,2024-05-28,Pasadena,-118.1352061,34.1290309
74905,CHINESE ELM,ULMUS,PARVIFOLIA,Active,790,,FAIRFIELD,CIR,10.0,2024-05-28,Pasadena,-118.1340258,34.1285496
74907,LIVE OAK,QUERCUS,AGRIFOLIA,Active,895,,CANON,DR,47.0,2024-05-28,Pasadena,-118.1319978,34.1285254
74936,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1870,,CANYON CLOSE,RD,16.0,2024-05-28,Pasadena,-118.0991112,34.1784104
74937,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1870,,CANYON CLOSE,RD,5.0,2024-05-28,Pasadena,-118.0991969,34.1781147
74938,OLIVE,OLEA,EUROPAEA,Active,1880,,CANYON CLOSE,RD,25.0,2024-05-28,Pasadena,-118.0989803,34.1784497
74939,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1880,,CANYON CLOSE,RD,25.0,2024-05-28,Pasadena,-118.0987946,34.1785124
74940,PURPLE-LEAF PLUM,PRUNUS,CERASIFERA,Active,1900,,CANYON CLOSE,RD,5.0,2024-05-28,Pasadena,-118.0986337,34.178624
74941,AMERICAN SWEETGUM,LIQUIDAMBAR,STYRACIFLUA,Active,1910,,CANYON CLOSE,RD,20.0,2024-05-28,Pasadena,-118.0985738,34.1787409
74947,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1920,,CANYON CLOSE,RD,16.0,2024-05-28,Pasadena,-118.0986041,34.1789934
74951,INDIAN LAUREL FIG,FICUS,MICROCARPA,Active,1930,,CANYON CLOSE,RD,12.0,2024-05-28,Pasadena,-118.0985852,34.1793709
74952,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1933,,CANYON CLOSE,RD,0.0,2024-05-28,Pasadena,-118.0987489,34.1793551
74956,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1955,,CANYON CLOSE,RD,13.0,2024-05-28,Pasadena,-118.0985553,34.1799058
74958,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,1958,,CANYON CLOSE,RD,2.0,2024-05-28,Pasadena,-118.0984013,34.1799421
74961,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,1976,,CANYON CLOSE,RD,0.0,2024-05-28,Pasadena,-118.098351,34.1800866
74962,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,2494,,CANYON VIEW,LN,10.0,2024-05-28,Pasadena,-118.098289,34.1803115
74963,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,2494,,CANYON VIEW,LN,11.0,2024-05-28,Pasadena,-118.0982878,34.1802526
74964,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,2494,,CANYON VIEW,LN,7.0,2024-05-28,Pasadena,-118.0982847,34.180357
74965,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,2494,,CANYON VIEW,LN,10.0,2024-05-28,Pasadena,-118.0982869,34.1804088
74966,SOUTHERN MAGNOLIA,MAGNOLIA,GRANDIFLORA,Active,2015,,CANYON CLOSE,RD,11.0,2024-05-28,Pasadena,-118.098421,34.1807161
74967,ALEPPO PINE,PINUS,HALEPENSIS,Active,2024,,CANYON CLOSE,RD,13.0,2024-05-28,Pasadena,-118.0982951,34.1809522
74968,ALEPPO PINE,PINUS,HALEPENSIS,Active,2024,,CANYON CLOSE,RD,11.0,2024-05-28,Pasadena,-118.0983048,34.1810191
74979,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,2090,,CANYON CLOSE,RD,6.0,2024-05-28,Pasadena,-118.0986777,34.1817616
74980,WHITE BIRCH,BETULA,PENDULA,Active,2100,,CANYON CLOSE,RD,6.0,2024-05-28,Pasadena,-118.0987594,34.181848
74987,HOLLY OAK,QUERCUS,ILEX,Active,2125,,CANYON CLOSE,RD,23.0,2024-05-28,Pasadena,-118.0993836,34.1822517
74988,HOLLY OAK,QUERCUS,ILEX,Active,2125,,CANYON CLOSE,RD,15.0,2024-05-28,Pasadena,-118.0995567,34.1824452
74989,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2130,,CANYON CLOSE,RD,30.0,2024-05-28,Pasadena,-118.0992635,34.182341
74990,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,2130,,CANYON CLOSE,RD,3.0,2024-05-28,Pasadena,-118.0993141,34.1824124
74991,AUSTRALIAN WILLOW,GEIJERA,PARVIFLORA,Active,2130,,CANYON CLOSE,RD,4.0,2024-05-28,Pasadena,-118.0993613,34.1824534
74995,AMERICAN SWEETGUM,LIQUIDAMBAR,STYRACIFLUA,Active,724,,CANYON WASH,DR,13.0,2024-05-28,Pasadena,-118.0866898,34.1588246
